Timestamp,EAR_Value,Status
2026-06-14 16:24:06,0.3424,WASPADA
2026-06-14 16:24:06,0.3424,WASPADA
2026-06-14 16:24:06,0.3592,WASPADA
2026-06-14 16:24:06,0.3481,WASPADA
2026-06-14 16:24:06,0.3481,WASPADA
2026-06-14 16:24:06,0.3606,WASPADA
2026-06-14 16:24:06,0.3574,WASPADA
2026-06-14 16:24:06,0.3574,WASPADA
2026-06-14 16:24:06,0.3594,WASPADA
2026-06-14 16:24:06,0.3420,WASPADA
2026-06-14 16:24:06,0.3420,WASPADA
2026-06-14 16:24:06,0.3551,WASPADA
2026-06-14 16:24:07,0.3396,WASPADA
2026-06-14 16:24:07,0.3396,WASPADA
2026-06-14 16:24:07,0.3478,WASPADA
2026-06-14 16:24:07,0.3545,WASPADA
2026-06-14 16:24:07,0.3545,WASPADA
2026-06-14 16:24:07,0.3396,WASPADA
2026-06-14 16:24:07,0.3108,WASPADA
2026-06-14 16:24:07,0.3108,WASPADA
2026-06-14 16:24:07,0.3240,WASPADA
2026-06-14 16:24:07,0.3240,WASPADA
2026-06-14 16:24:07,0.3517,WASPADA
2026-06-14 16:24:07,0.3537,WASPADA
2026-06-14 16:24:07,0.3196,WASPADA
2026-06-14 16:24:07,0.3196,WASPADA
2026-06-14 16:24:07,0.3579,WASPADA
2026-06-14 16:24:07,0.3639,WASPADA
2026-06-14 16:24:07,0.3639,WASPADA
2026-06-14 16:24:07,0.3520,WASPADA
2026-06-14 16:24:07,0.3520,WASPADA
2026-06-14 16:24:07,0.3401,WASPADA
2026-06-14 16:24:07,0.2941,WASPADA
2026-06-14 16:24:07,0.2941,WASPADA
2026-06-14 16:24:07,0.3243,WASPADA
2026-06-14 16:24:07,0.3208,WASPADA
2026-06-14 16:24:07,0.3145,WASPADA
2026-06-14 16:24:07,0.3145,WASPADA
2026-06-14 16:24:07,0.2946,WASPADA
2026-06-14 16:24:07,0.2946,WASPADA
2026-06-14 16:24:07,0.3276,WASPADA
2026-06-14 16:24:08,0.2989,WASPADA
2026-06-14 16:24:08,0.2989,WASPADA
2026-06-14 16:24:08,0.2846,WASPADA
2026-06-14 16:24:08,0.3113,WASPADA
2026-06-14 16:24:08,0.3113,WASPADA
2026-06-14 16:24:08,0.3026,WASPADA
2026-06-14 16:24:08,0.3000,WASPADA
2026-06-14 16:24:08,0.3000,WASPADA
2026-06-14 16:24:08,0.3176,WASPADA
2026-06-14 16:24:08,0.3070,WASPADA
2026-06-14 16:24:08,0.3070,WASPADA
2026-06-14 16:24:08,0.3087,WASPADA
2026-06-14 16:24:08,0.3038,WASPADA
2026-06-14 16:24:08,0.3038,WASPADA
2026-06-14 16:24:08,0.2954,WASPADA
2026-06-14 16:24:08,0.3102,WASPADA
2026-06-14 16:24:08,0.3102,WASPADA
2026-06-14 16:24:08,0.3302,WASPADA
2026-06-14 16:24:08,0.3302,WASPADA
2026-06-14 16:24:08,0.2892,WASPADA
2026-06-14 16:24:08,0.3004,WASPADA
2026-06-14 16:24:08,0.3451,WASPADA
2026-06-14 16:24:08,0.3451,WASPADA
2026-06-14 16:24:08,0.3101,WASPADA
2026-06-14 16:24:08,0.3422,WASPADA
2026-06-14 16:24:08,0.3422,WASPADA
2026-06-14 16:24:08,0.3451,WASPADA
2026-06-14 16:24:08,0.3451,WASPADA
2026-06-14 16:24:08,0.3381,WASPADA
2026-06-14 16:24:08,0.3240,WASPADA
2026-06-14 16:24:08,0.3240,WASPADA
2026-06-14 16:24:08,0.3153,WASPADA
2026-06-14 16:24:09,0.3395,WASPADA
2026-06-14 16:24:09,0.3144,WASPADA
2026-06-14 16:24:09,0.3144,WASPADA
2026-06-14 16:24:09,0.3382,WASPADA
2026-06-14 16:24:09,0.3382,WASPADA
2026-06-14 16:24:09,0.3376,WASPADA
2026-06-14 16:24:09,0.3304,WASPADA
2026-06-14 16:24:09,0.3304,WASPADA
2026-06-14 16:24:09,0.3188,WASPADA
2026-06-14 16:24:09,0.3234,WASPADA
2026-06-14 16:24:09,0.3234,WASPADA
2026-06-14 16:24:09,0.3120,WASPADA
2026-06-14 16:24:09,0.3382,WASPADA
2026-06-14 16:24:09,0.3382,WASPADA
2026-06-14 16:24:09,0.3368,WASPADA
2026-06-14 16:24:09,0.3282,WASPADA
2026-06-14 16:24:09,0.3282,WASPADA
2026-06-14 16:24:09,0.3047,WASPADA
2026-06-14 16:24:09,0.3105,WASPADA
2026-06-14 16:24:09,0.3105,WASPADA
2026-06-14 16:24:09,0.3286,WASPADA
2026-06-14 16:24:09,0.3130,WASPADA
2026-06-14 16:24:09,0.3130,WASPADA
2026-06-14 16:24:09,0.3097,WASPADA
2026-06-14 16:24:09,0.3229,WASPADA
2026-06-14 16:24:09,0.3229,WASPADA
2026-06-14 16:24:09,0.3143,WASPADA
2026-06-14 16:24:09,0.3180,WASPADA
2026-06-14 16:24:09,0.3180,WASPADA
2026-06-14 16:24:10,0.3320,WASPADA
2026-06-14 16:24:10,0.3157,WASPADA
2026-06-14 16:24:10,0.3157,WASPADA
2026-06-14 16:24:10,0.3092,WASPADA
2026-06-14 16:24:10,0.3092,WASPADA
2026-06-14 16:24:10,0.3389,WASPADA
2026-06-14 16:24:10,0.3144,WASPADA
2026-06-14 16:24:10,0.3143,WASPADA
2026-06-14 16:24:10,0.3143,WASPADA
2026-06-14 16:24:10,0.3228,WASPADA
2026-06-14 16:24:10,0.3312,WASPADA
2026-06-14 16:24:10,0.3312,WASPADA
2026-06-14 16:24:10,0.3286,WASPADA
2026-06-14 16:24:10,0.3286,WASPADA
2026-06-14 16:24:10,0.3286,WASPADA
2026-06-14 16:24:10,0.3303,WASPADA
2026-06-14 16:24:10,0.3303,WASPADA
2026-06-14 16:24:10,0.3181,WASPADA
2026-06-14 16:24:10,0.3102,WASPADA
2026-06-14 16:24:10,0.3265,WASPADA
2026-06-14 16:24:10,0.3265,WASPADA
2026-06-14 16:24:10,0.3215,WASPADA
2026-06-14 16:24:10,0.3500,WASPADA
2026-06-14 16:24:10,0.3500,WASPADA
2026-06-14 16:24:10,0.3332,WASPADA
2026-06-14 16:24:10,0.3332,WASPADA
2026-06-14 16:24:10,0.3377,WASPADA
2026-06-14 16:24:10,0.3404,WASPADA
2026-06-14 16:24:10,0.3404,WASPADA
2026-06-14 16:24:10,0.3342,WASPADA
2026-06-14 16:24:11,0.3659,WASPADA
2026-06-14 16:24:11,0.3252,WASPADA
2026-06-14 16:24:11,0.3252,WASPADA
2026-06-14 16:24:11,0.3341,WASPADA
2026-06-14 16:24:11,0.3341,WASPADA
2026-06-14 16:24:11,0.3532,WASPADA
2026-06-14 16:24:11,0.3345,WASPADA
2026-06-14 16:24:11,0.3345,WASPADA
2026-06-14 16:24:11,0.3398,WASPADA
2026-06-14 16:24:11,0.3408,WASPADA
2026-06-14 16:24:11,0.3408,WASPADA
2026-06-14 16:24:11,0.3216,WASPADA
2026-06-14 16:24:11,0.3248,WASPADA
2026-06-14 16:24:11,0.3248,WASPADA
2026-06-14 16:24:11,0.3359,WASPADA
2026-06-14 16:24:11,0.3469,WASPADA
2026-06-14 16:24:11,0.3469,WASPADA
2026-06-14 16:24:11,0.3382,WASPADA
2026-06-14 16:24:11,0.3352,WASPADA
2026-06-14 16:24:11,0.3352,WASPADA
2026-06-14 16:24:11,0.3262,WASPADA
2026-06-14 16:24:11,0.3303,WASPADA
2026-06-14 16:24:11,0.3303,WASPADA
2026-06-14 16:24:11,0.3291,WASPADA
2026-06-14 16:24:11,0.3362,WASPADA
2026-06-14 16:24:11,0.3362,WASPADA
2026-06-14 16:24:11,0.3432,WASPADA
2026-06-14 16:24:11,0.3289,WASPADA
2026-06-14 16:24:11,0.3289,WASPADA
2026-06-14 16:24:11,0.3432,WASPADA
2026-06-14 16:24:12,0.3289,WASPADA
2026-06-14 16:24:12,0.3289,WASPADA
2026-06-14 16:24:12,0.3341,WASPADA
2026-06-14 16:24:12,0.3341,WASPADA
2026-06-14 16:24:12,0.3429,WASPADA
2026-06-14 16:24:12,0.3261,WASPADA
2026-06-14 16:24:12,0.3429,WASPADA
2026-06-14 16:24:12,0.3429,WASPADA
2026-06-14 16:24:12,0.3261,WASPADA
2026-06-14 16:24:12,0.3382,WASPADA
2026-06-14 16:24:12,0.3382,WASPADA
2026-06-14 16:24:12,0.3353,WASPADA
2026-06-14 16:24:12,0.3353,WASPADA
2026-06-14 16:24:12,0.3491,WASPADA
2026-06-14 16:24:12,0.3487,WASPADA
2026-06-14 16:24:12,0.3487,WASPADA
2026-06-14 16:24:12,0.3368,WASPADA
2026-06-14 16:24:12,0.3315,WASPADA
2026-06-14 16:24:12,0.3396,WASPADA
2026-06-14 16:24:12,0.3396,WASPADA
2026-06-14 16:24:12,0.3101,WASPADA
2026-06-14 16:24:12,0.3101,WASPADA
2026-06-14 16:24:12,0.3100,WASPADA
2026-06-14 16:24:12,0.3327,WASPADA
2026-06-14 16:24:12,0.3327,WASPADA
2026-06-14 16:24:12,0.3483,WASPADA
2026-06-14 16:24:12,0.3331,WASPADA
2026-06-14 16:24:12,0.3331,WASPADA
2026-06-14 16:24:12,0.3215,WASPADA
2026-06-14 16:24:12,0.3410,WASPADA
2026-06-14 16:24:13,0.3410,WASPADA
2026-06-14 16:24:13,0.3399,WASPADA
2026-06-14 16:24:13,0.3557,WASPADA
2026-06-14 16:24:13,0.3557,WASPADA
2026-06-14 16:24:13,0.3493,WASPADA
2026-06-14 16:24:13,0.3502,WASPADA
2026-06-14 16:24:13,0.3502,WASPADA
2026-06-14 16:24:13,0.3332,WASPADA
2026-06-14 16:24:13,0.3402,WASPADA
2026-06-14 16:24:13,0.3402,WASPADA
2026-06-14 16:24:13,0.3496,WASPADA
2026-06-14 16:24:13,0.3496,WASPADA
2026-06-14 16:24:13,0.3226,WASPADA
2026-06-14 16:24:13,0.3347,WASPADA
2026-06-14 16:24:13,0.3420,WASPADA
2026-06-14 16:24:13,0.3420,WASPADA
2026-06-14 16:24:13,0.3441,WASPADA
2026-06-14 16:24:13,0.3367,WASPADA
2026-06-14 16:24:13,0.3367,WASPADA
2026-06-14 16:24:13,0.3359,WASPADA
2026-06-14 16:24:13,0.3359,WASPADA
2026-06-14 16:24:13,0.3527,WASPADA
2026-06-14 16:24:13,0.3518,WASPADA
2026-06-14 16:24:13,0.3518,WASPADA
2026-06-14 16:24:13,0.3552,WASPADA
2026-06-14 16:24:13,0.3244,WASPADA
2026-06-14 16:24:13,0.3376,WASPADA
2026-06-14 16:24:13,0.3376,WASPADA
2026-06-14 16:24:13,0.3388,WASPADA
2026-06-14 16:24:13,0.3388,WASPADA
2026-06-14 16:24:14,0.3323,WASPADA
2026-06-14 16:24:14,0.3078,WASPADA
2026-06-14 16:24:14,0.3078,WASPADA
2026-06-14 16:24:14,0.3109,WASPADA
2026-06-14 16:24:14,0.3473,WASPADA
2026-06-14 16:24:14,0.3473,WASPADA
2026-06-14 16:24:14,0.3139,WASPADA
2026-06-14 16:24:14,0.3212,WASPADA
2026-06-14 16:24:14,0.3300,WASPADA
2026-06-14 16:24:14,0.3300,WASPADA
2026-06-14 16:24:14,0.3188,WASPADA
2026-06-14 16:24:14,0.3188,WASPADA
2026-06-14 16:24:14,0.3154,WASPADA
2026-06-14 16:24:14,0.3360,WASPADA
2026-06-14 16:24:14,0.3360,WASPADA
2026-06-14 16:24:14,0.3304,WASPADA
2026-06-14 16:24:14,0.3433,WASPADA
2026-06-14 16:24:14,0.3433,WASPADA
2026-06-14 16:24:14,0.3058,WASPADA
